job_id,user_id,user_expected_salary,job_title,salary_min,salary_max,city,state
116402,3187556,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Claims Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,5000,Mont Kiara,Kuala Lumpur
116402,1740710,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Claims Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,5000,Mont Kiara,Kuala Lumpur
116404,3690883,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Beautician cum Consultant ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3500,Taman Desa,Kuala Lumpur
116411,4041618,5000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Branch Manager""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,5000,Semenyih,Selangor
116459,1144880,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Safety Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4500,Arau,Perlis
116501,3824260,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Executive Customer Service Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,9000,Melaka City,Melaka
116510,2895186,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""General Worker""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pekerja Am""}]",1200,1500,Puchong,Selangor
116542,3922115,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Service Officer Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,9000,Melaka City,Melaka
116615,2435806,200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""门市零售店员""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Retails Assistant ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pembantu Kedai Runcit""}]",1600,1800,Ampang,Kuala Lumpur
116616,2691052,2400,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Operator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Klang,Selangor
116620,1641838,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Pizza Delivery Rider (Up to RM8/ Hour) - Alor Setar""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Alor Setar,Kedah
116625,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Desginer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pereka Grafik""}]",1300,1500,Petaling Jaya,Selangor
116685,4041649,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Johor Bahru,Johor
116686,3496745,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Engineering Project""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Johor Bahru,Johor
116687,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Engineer Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Johor Bahru,Johor
116704,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,5500,Johor Bahru,Johor
116704,4041638,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,5500,Johor Bahru,Johor
116705,4028829,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",4000,5000,Johor Bahru,Johor
116766,2353254,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Quality Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Penang Hill,Pulau Pinang
116766,3492217,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Quality Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Penang Hill,Pulau Pinang
116819,2798440,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Klang Lama,Kuala Lumpur
116846,2684524,1400,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Kru Acara""}]",1500,2100,Melaka City,Melaka
116852,3474381,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Manager""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2100,Melaka City,Melaka
116862,3986130,1600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administrative Executive (Mandarin Speaking)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,2800,Kuala Lumpur,Kuala Lumpur
116876,4007641,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Laboratory Techn""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2300,Shah Alam,Selangor
116878,4007641,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Lab Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2300,Shah Alam,Selangor
116878,3820592,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Lab Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2300,Shah Alam,Selangor
116913,4039125,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Operation Management Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4000,Petaling Jaya,Selangor
116972,3550461,2700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Digital Marketing""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2400,Kajang,Selangor
116996,3730662,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Truck Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1300,3000,Kuantan,Pahang
117079,4005945,4000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Accounts Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,3200,Shah Alam,Selangor
117132,3492217,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""R&D Technical Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2500,Petaling Jaya,Selangor
117154,4041734,1400,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Production Operator ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1300,Klang,Selangor
117160,1628710,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Data Management Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Bangsar,Kuala Lumpur
117236,3615480,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Pricing Strategy Specialist ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Shah Alam,Selangor
117257,4025097,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2800,Kepong,Kuala Lumpur
117269,3770374,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Telco Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,5000,Bukit Jalil,Kuala Lumpur
117381,3912155,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1,1000,Senai,Johor
117447,2908770,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Content Review Analyst""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3230,3530,KL Sentral,Kuala Lumpur
117447,2908770,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Content Review Analyst""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3230,3530,Bandar Sunway,Selangor
117501,3474381,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Adminstrative Clerk""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1400,Cheng,Melaka
117516,4025097,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":"" 会计师""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Puchong,Selangor
117550,3766824,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Technical Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Klang,Selangor
117645,1911898,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Safety Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3200,4500,Subang Jaya,Selangor
117645,1144880,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Safety Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3200,4500,Subang Jaya,Selangor
117648,1144880,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Safety Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2800,3800,Subang Jaya,Selangor
117699,3874708,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Clinic Assistant ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,2000,Cyberjaya,Selangor
117742,4011895,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Storekeeper""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Penjaga Stor""}]",1300,1800,Puchong,Selangor
117762,4041669,4500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Interior Exhibition Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3400,4500,Petaling Jaya,Selangor
117814,3827703,1600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Kitchen Helper""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1400,1800,Shah Alam,Selangor
117835,4040642,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1500,Seremban,Negeri Sembilan
117863,3893847,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Perai,Pulau Pinang
117863,4041633,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Perai,Pulau Pinang
117891,3984179,1700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""司机""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pemandu""}]",1000,2500,Kajang,Selangor
117892,3563560,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2200,Parit Jawa,Johor
117895,4041082,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Personal Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1000,2500,Kajang,Selangor
117896,4037676,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Private Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1000,2500,Kajang,Selangor
117897,3039520,1000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Van Driver""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1000,2500,Kajang,Selangor
117898,3453527,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Management Associate""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Bandar Baru Bangi,Selangor
117902,3453527,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Management Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Bandar Baru Bangi,Selangor
117945,4028829,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2500,Shah Alam,Selangor
118167,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Human Resources Management""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2400,3000,Johor Bahru,Johor
118201,4028829,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2500,Klang,Selangor
118224,4039321,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Supervisor Roofing""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3500,5000,Puchong,Selangor
118243,3293625,6000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""IT Project Manager""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",6000,9000,Kuala Lumpur,Kuala Lumpur
118276,249492,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4000,Ampang,Selangor
118276,249492,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Sales Coordinator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4000,Klang,Selangor
118323,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Account Payable Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Johor Bahru,Johor
118325,3545475,3200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Manager or Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2800,Imbi,Kuala Lumpur
